Date,Price,IR
1992-03-27,340.5,4.3
1992-03-30,343.3,4.3
1992-03-31,341.7,4.3
1992-04-01,344.0,4.3
1992-04-02,340.5,4.3
1992-04-03,340.6,4.3
1992-04-06,339.3,4.3
1992-04-07,338.8,4.3
1992-04-08,337.5,4.3
1992-04-09,338.5,4.3
1992-04-10,341.9,4.3
1992-04-13,340.8,4.3
1992-04-14,339.0,4.3
1992-04-15,339.0,4.3
1992-04-16,336.7,4.3
1992-04-17,336.7,4.3
1992-04-20,336.7,4.3
1992-04-21,338.3,4.3
1992-04-22,338.1,4.3
1992-04-23,338.5,4.3
1992-04-24,336.6,4.3
1992-04-27,335.7,4.3
1992-04-28,336.8,4.3
1992-04-29,335.7,4.3
1992-04-30,336.4,4.3
1992-05-01,337.5,4.3
1992-05-04,337.5,4.3
1992-05-05,336.8,4.3
1992-05-06,336.7,4.3
1992-05-07,336.1,4.3
1992-05-08,336.9,4.3
1992-05-11,336.2,4.3
1992-05-12,335.3,4.3
1992-05-13,335.2,4.3
1992-05-14,336.9,4.3
1992-05-15,339.0,4.3
1992-05-18,338.9,4.3
1992-05-19,339.5,4.3
1992-05-20,337.0,4.3
1992-05-21,337.3,4.3
1992-05-22,337.7,4.3
1992-05-25,337.7,4.3
1992-05-26,337.9,4.3
1992-05-27,338.6,4.3
1992-05-28,336.9,4.3
1992-05-29,337.5,4.3
1992-06-01,336.9,4.3
1992-06-02,339.0,4.3
1992-06-03,339.9,4.3
1992-06-04,338.4,4.3
1992-06-05,338.8,4.3
1992-06-08,338.7,4.3
1992-06-09,337.8,4.3
1992-06-10,337.7,4.3
1992-06-11,338.3,4.3
1992-06-12,339.6,4.3
1992-06-15,342.7,4.3
1992-06-16,342.4,4.3
1992-06-17,342.0,4.3
1992-06-18,341.3,4.3
1992-06-19,343.6,4.3
1992-06-22,342.5,4.3
1992-06-23,343.8,4.3
1992-06-24,342.3,4.3
1992-06-25,343.4,4.3
1992-06-26,343.5,4.3
1992-06-29,342.0,4.3
1992-06-30,343.4,4.3
1992-07-01,343.6,4.3
1992-07-02,347.1,4.3
1992-07-03,345.7,4.3
1992-07-06,346.6,4.3
1992-07-07,345.6,4.3
1992-07-08,347.5,4.3
1992-07-09,347.3,4.3
1992-07-10,348.7,4.3
1992-07-13,348.6,4.3
1992-07-14,349.3,4.3
1992-07-15,350.9,4.3
1992-07-16,353.0,4.3
1992-07-17,356.7,4.3
1992-07-20,359.3,4.3
1992-07-21,358.1,4.3
1992-07-22,358.8,4.3
1992-07-23,359.5,4.3
1992-07-24,357.6,4.3
1992-07-27,358.4,4.3
1992-07-28,359.6,4.3
1992-07-29,356.2,4.3
1992-07-30,356.8,4.3
1992-07-31,357.9,4.3
1992-08-03,354.1,4.3
1992-08-04,352.7,4.3
1992-08-05,350.8,4.3
1992-08-06,348.6,4.3
1992-08-07,349.9,4.3
1992-08-10,350.4,4.3
1992-08-11,348.2,4.3
1992-08-12,346.8,4.3
1992-08-13,337.3,4.3
1992-08-14,335.7,4.3
1992-08-17,337.4,4.3
1992-08-18,336.1,4.3
1992-08-19,338.0,4.3
1992-08-20,337.3,4.3
1992-08-21,336.9,4.3
1992-08-24,342.3,4.3
1992-08-25,341.4,4.3
1992-08-26,338.5,4.3
1992-08-27,339.0,4.3
1992-08-28,340.0,4.3
1992-08-31,340.0,4.3
1992-09-01,341.7,4.3
1992-09-02,340.5,4.3
1992-09-03,338.9,4.3
1992-09-04,342.1,4.3
1992-09-07,343.0,4.3
1992-09-08,342.2,4.3
1992-09-09,343.3,4.3
1992-09-10,342.3,4.3
1992-09-11,340.0,4.3
1992-09-14,346.3,4.3
1992-09-15,345.9,4.3
1992-09-16,349.0,4.3
1992-09-17,348.4,4.3
1992-09-18,347.2,4.3
1992-09-21,349.1,4.3
1992-09-22,349.2,4.3
1992-09-23,348.3,4.3
1992-09-24,348.3,4.3
1992-09-25,349.7,4.3
1992-09-28,348.0,4.3
1992-09-29,347.5,4.3
1992-09-30,349.0,4.3
1992-10-01,348.6,4.3
1992-10-02,348.0,4.3
1992-10-05,349.5,4.3
1992-10-06,350.3,4.3
1992-10-07,350.2,4.3
1992-10-08,350.5,4.3
1992-10-09,350.1,4.3
1992-10-12,346.5,4.3
1992-10-13,343.8,4.3
1992-10-14,343.8,4.3
1992-10-15,341.9,4.3
1992-10-16,341.8,4.3
1992-10-19,342.6,4.3
1992-10-20,343.5,4.3
1992-10-21,343.8,4.3
1992-10-22,342.7,4.3
1992-10-23,342.5,4.3
1992-10-26,341.5,4.3
1992-10-27,338.3,4.3
1992-10-28,338.2,4.3
1992-10-29,339.5,4.3
1992-10-30,339.3,4.3
1992-11-02,339.5,4.3
1992-11-03,338.6,4.3
1992-11-04,337.8,4.3
1992-11-05,338.1,4.3
1992-11-06,337.1,4.3
1992-11-09,334.5,4.3
1992-11-10,330.4,4.3
1992-11-11,331.2,4.3
1992-11-12,333.1,4.3
1992-11-13,334.4,4.3
1992-11-16,335.4,4.3
1992-11-17,334.3,4.3
1992-11-18,335.1,4.3
1992-11-19,334.3,4.3
1992-11-20,336.1,4.3
1992-11-23,334.1,4.3
1992-11-24,334.3,4.3
1992-11-25,334.4,4.3
1992-11-26,334.7,4.3
1992-11-27,334.1,4.3
1992-11-30,334.2,4.3
1992-12-01,334.7,4.3
1992-12-02,335.7,4.3
1992-12-03,335.3,4.3
1992-12-04,335.6,4.3
1992-12-07,334.6,4.3
1992-12-08,335.3,4.3
1992-12-09,333.5,4.3
1992-12-10,333.7,4.3
1992-12-11,335.1,4.3
1992-12-14,335.2,4.3
1992-12-15,334.9,4.3
1992-12-16,337.3,4.3
1992-12-17,338.7,4.3
1992-12-18,337.0,4.3
1992-12-21,333.9,4.3
1992-12-22,332.6,4.3
1992-12-23,333.0,4.3
1992-12-24,333.0,4.3
1992-12-25,333.0,4.3
1992-12-28,333.0,4.3
1992-12-29,332.5,4.3
1992-12-30,332.9,4.3
1992-12-31,332.9,4.3
1993-01-01,332.9,4.3
1993-01-04,328.3,4.3
1993-01-05,328.6,4.3
1993-01-06,329.6,4.3
1993-01-07,329.2,4.3
1993-01-08,329.1,4.3
1993-01-11,328.4,4.3
1993-01-12,329.2,4.3
1993-01-13,327.6,4.3
1993-01-14,327.7,4.3
1993-01-15,327.7,4.3
1993-01-18,328.2,4.3
1993-01-19,329.0,4.3
1993-01-20,329.0,4.3
1993-01-21,329.8,4.3
1993-01-22,328.8,4.3
1993-01-25,328.5,4.3
1993-01-26,330.9,4.3
1993-01-27,330.6,4.3
1993-01-28,330.0,4.3
1993-01-29,330.5,4.3
1993-02-01,329.8,4.3
1993-02-02,329.7,4.3
1993-02-03,328.2,4.3
1993-02-04,328.0,4.3
1993-02-05,327.8,4.3
1993-02-08,328.0,4.3
1993-02-09,328.1,4.3
1993-02-10,329.9,4.3
1993-02-11,332.0,4.3
1993-02-12,329.2,4.3
1993-02-15,328.6,4.3
1993-02-16,329.5,4.3
1993-02-17,330.6,4.3
1993-02-18,330.0,4.3
1993-02-19,330.8,4.3
1993-02-22,329.7,4.3
1993-02-23,329.6,4.3
1993-02-24,329.9,4.3
1993-02-25,329.6,4.3
1993-02-26,327.6,4.3
1993-03-01,328.5,4.3
1993-03-02,329.2,4.3
1993-03-03,329.6,4.3
1993-03-04,328.1,4.3
1993-03-05,329.8,4.3
1993-03-08,327.5,4.3
1993-03-09,327.0,4.3
1993-03-10,326.1,4.3
1993-03-11,326.9,4.3
1993-03-12,327.0,4.3
1993-03-15,328.0,4.3
1993-03-16,329.0,4.3
1993-03-17,328.8,4.3
1993-03-18,330.3,4.3
1993-03-19,331.7,4.3
1993-03-22,332.6,4.3
1993-03-23,331.9,4.3
1993-03-24,331.0,4.3
1993-03-25,332.6,4.3
1993-03-26,332.7,4.3
1993-03-29,331.7,4.3
1993-03-30,334.4,4.3
1993-03-31,337.8,4.3
1993-04-01,336.4,4.3
1993-04-02,340.1,4.3
1993-04-05,339.3,4.3
1993-04-06,338.4,4.3
1993-04-07,336.8,4.3
1993-04-08,337.5,4.3
1993-04-09,337.5,4.3
1993-04-12,337.5,4.3
1993-04-13,336.7,4.3
1993-04-14,338.3,4.3
1993-04-15,338.9,4.3
1993-04-16,337.9,4.3
1993-04-19,339.6,4.3
1993-04-20,339.9,4.3
1993-04-21,339.0,4.3
1993-04-22,339.3,4.3
1993-04-23,344.9,4.3
1993-04-26,349.3,4.3
1993-04-27,351.4,4.3
1993-04-28,349.7,4.3
1993-04-29,355.6,4.3
1993-04-30,354.3,4.3
1993-05-03,354.3,4.3
1993-05-04,356.2,4.3
1993-05-05,354.3,4.3
1993-05-06,355.5,4.3
1993-05-07,357.5,4.3
1993-05-10,356.8,4.3
1993-05-11,355.4,4.3
1993-05-12,356.2,4.3
1993-05-13,367.0,4.3
1993-05-14,368.2,4.3
1993-05-17,369.3,4.3
1993-05-18,367.8,4.3
1993-05-19,381.9,4.3
1993-05-20,373.8,4.3
1993-05-21,373.3,4.3
1993-05-24,379.3,4.3
1993-05-25,377.5,4.3
1993-05-26,374.5,4.3
1993-05-27,374.8,4.3
1993-05-28,377.5,4.3
1993-05-31,377.5,4.3
1993-06-01,377.4,4.3
1993-06-02,369.0,4.3
1993-06-03,374.7,4.3
1993-06-04,377.6,4.3
1993-06-07,372.8,4.3
1993-06-08,375.3,4.3
1993-06-09,371.5,4.3
1993-06-10,370.8,4.3
1993-06-11,370.4,4.3
1993-06-14,363.0,4.3
1993-06-15,365.4,4.3
1993-06-16,368.0,4.3
1993-06-17,369.5,4.3
1993-06-18,370.9,4.3
1993-06-21,370.6,4.3
1993-06-22,368.8,4.3
1993-06-23,367.1,4.3
1993-06-24,373.9,4.3
1993-06-25,376.1,4.3
1993-06-28,375.4,4.3
1993-06-29,375.4,4.3
1993-06-30,378.5,4.3
1993-07-01,379.0,4.3
1993-07-02,388.1,4.3
1993-07-05,387.6,4.3
1993-07-06,391.7,4.3
1993-07-07,395.8,4.3
1993-07-08,395.2,4.3
1993-07-09,393.1,4.3
1993-07-12,393.4,4.3
1993-07-13,392.5,4.3
1993-07-14,394.4,4.3
1993-07-15,392.7,4.3
1993-07-16,392.0,4.3
1993-07-19,394.8,4.3
1993-07-20,392.1,4.3
1993-07-21,392.4,4.3
1993-07-22,389.2,4.3
1993-07-23,391.3,4.3
1993-07-26,391.8,4.3
1993-07-27,392.4,4.3
1993-07-28,393.2,4.3
1993-07-29,394.0,4.3
1993-07-30,401.8,4.3
1993-08-02,405.6,4.3
1993-08-03,403.8,4.3
1993-08-04,402.7,4.3
1993-08-05,387.8,4.3
1993-08-06,379.4,4.3
1993-08-09,381.7,4.3
1993-08-10,380.4,4.3
1993-08-11,376.0,4.3
1993-08-12,376.3,4.3
1993-08-13,367.6,4.3
1993-08-16,372.6,4.3
1993-08-17,371.6,4.3
1993-08-18,373.7,4.3
1993-08-19,373.4,4.3
1993-08-20,373.3,4.3
1993-08-23,373.1,4.3
1993-08-24,373.7,4.3
1993-08-25,371.2,4.3
1993-08-26,371.3,4.3
1993-08-27,369.3,4.3
1993-08-30,369.3,4.3
1993-08-31,371.6,4.3
1993-09-01,369.1,4.3
1993-09-02,369.3,4.3
1993-09-03,362.8,4.3
1993-09-06,364.3,4.3
1993-09-07,354.8,4.3
1993-09-08,351.8,4.3
1993-09-09,353.3,4.3
1993-09-10,351.5,4.3
1993-09-13,344.2,4.3
1993-09-14,343.7,4.3
1993-09-15,348.0,4.3
1993-09-16,352.8,4.3
1993-09-17,351.9,4.3
1993-09-20,354.0,4.3
1993-09-21,354.8,4.3
1993-09-22,354.4,4.3
1993-09-23,357.0,4.3
1993-09-24,357.6,4.3
1993-09-27,356.7,4.3
1993-09-28,355.8,4.3
1993-09-29,353.2,4.3
1993-09-30,355.5,4.3
1993-10-01,354.0,4.3
1993-10-04,351.8,4.3
1993-10-05,353.8,4.3
1993-10-06,356.3,4.3
1993-10-07,357.3,4.3
1993-10-08,358.5,4.3
1993-10-11,361.4,4.3
1993-10-12,360.6,4.3
1993-10-13,366.4,4.3
1993-10-14,367.3,4.3
1993-10-15,364.6,4.3
1993-10-18,365.2,4.3
1993-10-19,366.4,4.3
1993-10-20,372.5,4.3
1993-10-21,374.5,4.3
1993-10-22,367.9,4.3
1993-10-25,371.5,4.3
1993-10-26,368.3,4.3
1993-10-27,371.5,4.3
1993-10-28,368.6,4.3
1993-10-29,369.6,4.3
1993-11-01,363.3,4.3
1993-11-02,363.0,4.3
1993-11-03,363.6,4.3
1993-11-04,372.0,4.3
1993-11-05,377.8,4.3
1993-11-08,375.7,4.3
1993-11-09,376.0,4.3
1993-11-10,374.9,4.3
1993-11-11,376.8,4.3
1993-11-12,376.8,4.3
1993-11-15,374.7,4.3
1993-11-16,375.0,4.3
1993-11-17,371.8,4.3
1993-11-18,376.8,4.3
1993-11-19,377.5,4.3
1993-11-22,378.4,4.3
1993-11-23,377.6,4.3
1993-11-24,376.4,4.3
1993-11-25,377.6,4.3
1993-11-26,376.9,4.3
1993-11-29,371.2,4.3
1993-11-30,370.9,4.3
1993-12-01,373.1,4.3
1993-12-02,374.7,4.3
1993-12-03,376.8,4.3
1993-12-06,377.0,4.3
1993-12-07,376.9,4.3
1993-12-08,382.3,4.3
1993-12-09,382.5,4.3
1993-12-10,382.3,4.3
1993-12-13,386.3,4.3
1993-12-14,387.0,4.3
1993-12-15,385.6,4.3
1993-12-16,386.1,4.3
1993-12-17,386.5,4.3
1993-12-20,389.8,4.3
1993-12-21,387.5,4.3
1993-12-22,385.7,4.3
1993-12-23,385.0,4.3
1993-12-24,385.0,4.3
1993-12-27,385.0,4.3
1993-12-28,385.0,4.3
1993-12-29,386.1,4.3
1993-12-30,391.8,4.3
1993-12-31,391.8,4.3
1994-01-03,391.8,4.3
1994-01-04,394.1,4.3
1994-01-05,395.3,4.3
1994-01-06,385.7,4.3
1994-01-07,390.5,4.3
1994-01-10,383.7,4.3
1994-01-11,385.5,4.3
1994-01-12,386.1,4.3
1994-01-13,388.8,4.3
1994-01-14,390.1,4.3
1994-01-17,392.3,4.3
1994-01-18,392.6,4.3
1994-01-19,391.7,4.3
1994-01-20,391.8,4.3
1994-01-21,386.0,4.3
1994-01-24,378.8,4.3
1994-01-25,382.0,4.3
1994-01-26,383.0,4.3
1994-01-27,383.6,4.3
1994-01-28,378.3,4.3
1994-01-31,377.9,4.3
1994-02-01,381.7,4.3
1994-02-02,384.7,4.3
1994-02-03,385.7,4.3
1994-02-04,388.5,4.3
1994-02-07,383.5,4.3
1994-02-08,380.6,4.3
1994-02-09,380.8,4.3
1994-02-10,382.5,4.3
1994-02-11,381.9,4.3
1994-02-14,383.3,4.3
1994-02-15,385.0,4.3
1994-02-16,383.5,4.3
1994-02-17,384.5,4.3
1994-02-18,380.0,4.3
1994-02-21,380.0,4.3
1994-02-22,379.4,4.3
1994-02-23,375.8,4.3
1994-02-24,376.7,4.3
1994-02-25,379.0,4.3
1994-02-28,381.6,4.3
1994-03-01,381.3,4.3
1994-03-02,377.0,4.3
1994-03-03,377.7,4.3
1994-03-04,376.0,4.3
1994-03-07,377.5,4.3
1994-03-08,376.1,4.3
1994-03-09,375.3,4.3
1994-03-10,380.5,4.3
1994-03-11,386.7,4.3
1994-03-14,386.5,4.3
1994-03-15,387.1,4.3
1994-03-16,385.5,4.3
1994-03-17,383.4,4.3
1994-03-18,386.6,4.3
1994-03-21,386.5,4.3
1994-03-22,389.2,4.3
1994-03-23,388.3,4.3
1994-03-24,390.4,4.3
1994-03-25,391.3,4.3
1994-03-28,389.3,4.3
1994-03-29,386.8,4.3
1994-03-30,387.2,4.3
1994-03-31,389.2,4.3
1994-04-01,389.2,4.3
1994-04-04,389.2,4.3
1994-04-05,384.8,4.3
1994-04-06,383.9,4.3
1994-04-07,384.3,4.3
1994-04-08,385.5,4.3
1994-04-11,381.8,4.3
1994-04-12,378.0,4.3
1994-04-13,378.5,4.3
1994-04-14,377.7,4.3
1994-04-15,377.0,4.3
1994-04-18,378.1,4.3
1994-04-19,373.1,4.3
1994-04-20,371.4,4.3
1994-04-21,373.3,4.3
1994-04-22,369.7,4.3
1994-04-25,373.0,4.3
1994-04-26,374.3,4.3
1994-04-27,374.3,4.3
1994-04-28,373.4,4.3
1994-04-29,376.5,4.3
1994-05-02,376.5,4.3
1994-05-03,375.1,4.3
1994-05-04,375.2,4.3
1994-05-05,374.5,4.3
1994-05-06,373.4,4.3
1994-05-09,381.0,4.3
1994-05-10,380.2,4.3
1994-05-11,380.5,4.3
1994-05-12,379.3,4.3
1994-05-13,381.7,4.3
1994-05-16,379.3,4.3
1994-05-17,382.6,4.3
1994-05-18,379.6,4.3
1994-05-19,383.3,4.3
1994-05-20,383.2,4.3
1994-05-23,386.5,4.3
1994-05-24,388.0,4.3
1994-05-25,387.3,4.3
1994-05-26,384.9,4.3
1994-05-27,385.4,4.3
1994-05-30,385.4,4.3
1994-05-31,387.6,4.3
1994-06-01,386.3,4.3
1994-06-02,383.3,4.3
1994-06-03,383.0,4.3
1994-06-06,378.4,4.3
1994-06-07,380.5,4.3
1994-06-08,381.5,4.3
1994-06-09,382.6,4.3
1994-06-10,383.1,4.3
1994-06-13,382.6,4.3
1994-06-14,383.8,4.3
1994-06-15,384.1,4.3
1994-06-16,386.9,4.3
1994-06-17,387.9,4.3
1994-06-20,389.3,4.3
1994-06-21,390.3,4.3
1994-06-22,392.5,4.3
1994-06-23,389.0,4.3
1994-06-24,389.9,4.3
1994-06-27,389.3,4.3
1994-06-28,386.6,4.3
1994-06-29,385.5,4.3
1994-06-30,388.3,4.3
1994-07-01,384.6,4.3
1994-07-04,386.6,4.3
1994-07-05,387.3,4.3
1994-07-06,385.5,4.3
1994-07-07,383.0,4.3
1994-07-08,383.2,4.3
1994-07-11,385.8,4.3
1994-07-12,386.3,4.3
1994-07-13,384.7,4.3
1994-07-14,384.2,4.3
1994-07-15,384.9,4.3
1994-07-18,386.5,4.3
1994-07-19,384.7,4.3
1994-07-20,387.5,4.3
1994-07-21,385.9,4.3
1994-07-22,384.0,4.3
1994-07-25,385.0,4.3
1994-07-26,386.2,4.3
1994-07-27,388.6,4.3
1994-07-28,387.1,4.3
1994-07-29,384.0,4.3
1994-08-01,383.9,4.3
1994-08-02,380.0,4.3
1994-08-03,378.5,4.3
1994-08-04,377.5,4.3
1994-08-05,378.3,4.3
1994-08-08,377.6,4.3
1994-08-09,378.7,4.3
1994-08-10,378.3,4.3
1994-08-11,377.6,4.3
1994-08-12,378.2,4.3
1994-08-15,376.6,4.3
1994-08-16,376.3,4.3
1994-08-17,377.2,4.3
1994-08-18,380.7,4.3
1994-08-19,381.8,4.3
1994-08-22,382.6,4.3
1994-08-23,381.4,4.3
1994-08-24,383.9,4.3
1994-08-25,383.3,4.3
1994-08-26,383.3,4.3
1994-08-29,383.3,4.3
1994-08-30,386.6,4.3
1994-08-31,385.8,4.3
1994-09-01,386.0,4.3
1994-09-02,386.7,4.3
1994-09-05,386.9,4.3
1994-09-06,387.6,4.3
1994-09-07,389.7,4.3
1994-09-08,391.5,4.3
1994-09-09,390.8,4.3
1994-09-12,391.1,4.3
1994-09-13,389.6,4.3
1994-09-14,390.3,4.3
1994-09-15,388.0,4.3
1994-09-16,390.0,4.3
1994-09-19,389.9,4.3
1994-09-20,393.9,4.3
1994-09-21,394.9,4.3
1994-09-22,393.7,4.3
1994-09-23,395.7,4.3
1994-09-26,395.8,4.3
1994-09-27,395.8,4.3
1994-09-28,396.3,4.3
1994-09-29,395.7,4.3
1994-09-30,394.9,4.3
1994-10-03,393.2,4.3
1994-10-04,392.5,4.3
1994-10-05,393.7,4.3
1994-10-06,392.0,4.3
1994-10-07,392.0,4.3
1994-10-10,391.2,4.3
1994-10-11,387.7,4.3
1994-10-12,387.9,4.3
1994-10-13,387.3,4.3
1994-10-14,387.5,4.3
1994-10-17,389.0,4.3
1994-10-18,389.8,4.3
1994-10-19,391.1,4.3
1994-10-20,391.6,4.3
1994-10-21,391.0,4.3
1994-10-24,389.3,4.3
1994-10-25,389.2,4.3
1994-10-26,388.9,4.3
1994-10-27,389.2,4.3
1994-10-28,387.7,4.3
1994-10-31,383.9,4.3
1994-11-01,384.5,4.3
1994-11-02,383.9,4.3
1994-11-03,383.8,4.3
1994-11-04,383.8,4.3
1994-11-07,382.7,4.3
1994-11-08,384.7,4.3
1994-11-09,383.6,4.3
1994-11-10,384.2,4.3
1994-11-11,385.3,4.3
1994-11-14,385.1,4.3
1994-11-15,386.7,4.3
1994-11-16,386.3,4.3
1994-11-17,386.8,4.3
1994-11-18,384.0,4.3
1994-11-21,383.4,4.3
1994-11-22,383.8,4.3
1994-11-23,384.7,4.3
1994-11-24,384.3,4.3
1994-11-25,384.9,4.3
1994-11-28,384.0,4.3
1994-11-29,383.2,4.3
1994-11-30,383.1,4.3
1994-12-01,380.1,4.3
1994-12-02,379.0,4.3
1994-12-05,376.6,4.3
1994-12-06,375.8,4.3
1994-12-07,377.0,4.3
1994-12-08,376.2,4.3
1994-12-09,376.5,4.3
1994-12-12,377.2,4.3
1994-12-13,379.1,4.3
1994-12-14,380.5,4.3
1994-12-15,379.2,4.3
1994-12-16,380.4,4.3
1994-12-19,379.2,4.3
1994-12-20,381.9,4.3
1994-12-21,382.1,4.3
1994-12-22,381.6,4.3
1994-12-23,381.6,4.3
1994-12-26,381.6,4.3
1994-12-27,381.6,4.3
1994-12-28,381.8,4.3
1994-12-29,383.3,4.3
1994-12-30,383.3,4.3
1995-01-02,383.3,4.3
1995-01-03,380.9,4.3
1995-01-04,375.6,4.3
1995-01-05,375.3,4.3
1995-01-06,375.2,4.3
1995-01-09,372.4,4.3
1995-01-10,374.1,4.3
1995-01-11,375.6,4.3
1995-01-12,380.5,4.3
1995-01-13,378.6,4.3
1995-01-16,377.6,4.3
1995-01-17,379.8,4.3
1995-01-18,382.6,4.3
1995-01-19,381.9,4.3
1995-01-20,383.9,4.3
1995-01-23,382.4,4.3
1995-01-24,381.3,4.3
1995-01-25,381.5,4.3
1995-01-26,381.4,4.3
1995-01-27,378.4,4.3
1995-01-30,375.9,4.3
1995-01-31,374.9,4.3
1995-02-01,376.3,4.3
1995-02-02,375.9,4.3
1995-02-03,375.7,4.3
1995-02-06,374.5,4.3
1995-02-07,374.5,4.3
1995-02-08,374.6,4.3
1995-02-09,376.6,4.3
1995-02-10,376.4,4.3
1995-02-13,374.5,4.3
1995-02-14,376.0,4.3
1995-02-15,376.6,4.3
1995-02-16,376.8,4.3
1995-02-17,378.3,4.3
1995-02-20,379.2,4.3
1995-02-21,378.7,4.3
1995-02-22,379.2,4.3
1995-02-23,379.5,4.3
1995-02-24,377.8,4.3
1995-02-27,375.6,4.3
1995-02-28,376.4,4.3
1995-03-01,375.7,4.3
1995-03-02,374.8,4.3
1995-03-03,377.3,4.3
1995-03-06,378.9,4.3
1995-03-07,382.0,4.3
1995-03-08,380.0,4.3
1995-03-09,380.9,4.3
1995-03-10,381.4,4.3
1995-03-13,385.5,4.3
1995-03-14,384.7,4.3
1995-03-15,386.2,4.3
1995-03-16,383.7,4.3
1995-03-17,382.7,4.3
1995-03-20,382.2,4.3
1995-03-21,382.9,4.3
1995-03-22,382.3,4.3
1995-03-23,383.5,4.3
1995-03-24,382.1,4.3
1995-03-27,382.2,4.3
1995-03-28,381.7,4.3
1995-03-29,383.0,4.3
1995-03-30,383.4,4.3
1995-03-31,392.0,4.3
1995-04-03,392.3,4.3
1995-04-04,391.7,4.3
1995-04-05,392.1,4.3
1995-04-06,393.4,4.3
1995-04-07,393.1,4.3
1995-04-10,389.3,4.3
1995-04-11,390.0,4.3
1995-04-12,390.1,4.3
1995-04-13,389.2,4.3
1995-04-14,389.2,4.3
1995-04-17,389.2,4.3
1995-04-18,392.9,4.3
1995-04-19,395.6,4.3
1995-04-20,393.3,4.3
1995-04-21,390.4,4.3
1995-04-24,390.7,4.3
1995-04-25,389.8,4.3
1995-04-26,388.9,4.3
1995-04-27,386.4,4.3
1995-04-28,389.8,4.3
1995-05-01,387.2,4.3
1995-05-02,388.6,4.3
1995-05-03,388.7,4.3
1995-05-04,390.1,4.3
1995-05-05,391.0,4.3
1995-05-08,391.0,4.3
1995-05-09,388.1,4.3
1995-05-10,383.2,4.3
1995-05-11,383.7,4.3
1995-05-12,384.6,4.3
1995-05-15,383.8,4.3
1995-05-16,383.9,4.3
1995-05-17,382.9,4.3
1995-05-18,383.0,4.3
1995-05-19,383.0,4.3
1995-05-22,381.6,4.3
1995-05-23,382.0,4.3
1995-05-24,383.1,4.3
1995-05-25,385.8,4.3
1995-05-26,385.5,4.3
1995-05-29,385.5,4.3
1995-05-30,385.8,4.3
1995-05-31,384.3,4.3
1995-06-01,383.5,4.3
1995-06-02,384.2,4.3
1995-06-05,383.3,4.3
1995-06-06,384.2,4.3
1995-06-07,385.9,4.3
1995-06-08,385.1,4.3
1995-06-09,386.4,4.3
1995-06-12,387.5,4.3
1995-06-13,387.0,4.3
1995-06-14,387.8,4.3
1995-06-15,388.5,4.3
1995-06-16,391.3,4.3
1995-06-19,390.5,4.3
1995-06-20,390.8,4.3
1995-06-21,390.7,4.3
1995-06-22,389.7,4.3
1995-06-23,389.2,4.3
1995-06-26,389.0,4.3
1995-06-27,389.4,4.3
1995-06-28,388.3,4.3
1995-06-29,387.3,4.3
1995-06-30,387.1,4.3
1995-07-03,384.5,4.3
1995-07-04,384.8,4.3
1995-07-05,384.3,4.3
1995-07-06,384.2,4.3
1995-07-07,385.8,4.3
1995-07-10,385.8,4.3
1995-07-11,384.8,4.3
1995-07-12,386.7,4.3
1995-07-13,389.2,4.3
1995-07-14,388.4,4.3
1995-07-17,388.4,4.3
1995-07-18,389.6,4.3
1995-07-19,390.5,4.3
1995-07-20,386.9,4.3
1995-07-21,386.0,4.3
1995-07-24,386.7,4.3
1995-07-25,386.7,4.3
1995-07-26,386.0,4.3
1995-07-27,385.7,4.3
1995-07-28,383.0,4.3
1995-07-31,383.4,4.3
1995-08-01,382.9,4.3
1995-08-02,382.7,4.3
1995-08-03,384.0,4.3
1995-08-04,384.0,4.3
1995-08-07,384.1,4.3
1995-08-08,384.5,4.3
1995-08-09,384.4,4.3
1995-08-10,384.1,4.3
1995-08-11,383.6,4.3
1995-08-14,383.5,4.3
1995-08-15,386.4,4.3
1995-08-16,382.0,4.3
1995-08-17,384.4,4.3
1995-08-18,384.5,4.3
1995-08-21,384.7,4.3
1995-08-22,384.1,4.3
1995-08-23,382.8,4.3
1995-08-24,384.0,4.3
1995-08-25,383.1,4.3
1995-08-28,383.1,4.3
1995-08-29,383.0,4.3
1995-08-30,381.7,4.3
1995-08-31,382.4,4.3
1995-09-01,381.5,4.3
1995-09-04,379.7,4.3
1995-09-05,379.4,4.3
1995-09-06,380.1,4.3
1995-09-07,381.5,4.3
1995-09-08,382.4,4.3
1995-09-11,382.1,4.3
1995-09-12,383.1,4.3
1995-09-13,384.9,4.3
1995-09-14,385.1,4.3
1995-09-15,385.0,4.3
1995-09-18,385.4,4.3
1995-09-19,384.9,4.3
1995-09-20,384.5,4.3
1995-09-21,383.4,4.3
1995-09-22,383.5,4.3
1995-09-25,382.8,4.3
1995-09-26,383.8,4.3
1995-09-27,383.8,4.3
1995-09-28,383.5,4.3
1995-09-29,384.0,4.3
1995-10-02,383.3,4.3
1995-10-03,382.2,4.3
1995-10-04,382.5,4.3
1995-10-05,383.3,4.3
1995-10-06,383.1,4.3
1995-10-09,384.5,4.3
1995-10-10,385.1,4.3
1995-10-11,384.5,4.3
1995-10-12,384.5,4.3
1995-10-13,383.8,4.3
1995-10-16,383.9,4.3
1995-10-17,383.4,4.3
1995-10-18,383.7,4.3
1995-10-19,381.8,4.3
1995-10-20,381.8,4.3
1995-10-23,382.6,4.3
