Date,Price,DXY,DFII10,VIX,CPI,Sentiment_Score,Exponential_Weighted_Score,EMA30,EMA252,RSI,Band_Spread
2003-01-02,343.8,102.9800033569336,2.43,25.38999938964844,181.7,0.0,1.1500427677722245,344.14015699787035,344.14015699787035,68.47133757961788,36.00559020925493
2003-01-03,344.5,102.47000122070312,2.43,24.68000030517578,181.7,0.0,1.112339881232184,344.464015699787,344.464015699787,68.37060702875402,34.42825644882839
2003-01-06,351.8,101.97000122070312,2.46,24.90999984741211,181.7,-0.06340778,0.7388645471833909,351.0664015699787,351.0664015699787,69.63190184049083,33.5266367001243
2003-01-07,349.0,102.56999969482422,2.42,25.1299991607666,181.7,0.0,0.7146416861111223,349.2066401569979,349.2066401569979,65.98837209302326,30.04246117889329
2003-01-08,349.8,101.87000274658205,2.29,25.530000686645508,181.7,0.0,0.6912129448822854,349.7406640156998,349.7406640156998,58.51063829787236,25.927672678577437
2003-01-09,352.4,101.94000244140624,2.41,24.25,181.7,0.0,0.6685522891517276,352.13406640156995,352.13406640156995,69.70802919708024,21.99885164469663
2003-01-10,353.0,101.2300033569336,2.41,24.31999969482422,181.7,0.0,0.6466345380816525,352.913406640157,352.913406640157,67.57812499999999,20.11039008758587
2003-01-13,352.6,101.47000122070312,2.38,24.899999618530277,181.7,0.0,0.4263953427837836,352.63134066401574,352.63134066401574,66.53846153846158,17.399866908176705
2003-01-14,353.1,101.20999908447266,2.34,24.56999969482422,181.7,0.3489832,0.7613996407110195,353.0531340664016,353.0531340664016,67.16981132075476,16.934735402689967
2003-01-15,351.0,101.33999633789062,2.3,25.51000022888184,181.7,0.0,0.7364379913969126,351.2053134066402,351.2053134066402,62.237762237762226,14.942908897434677
2003-01-16,352.3,100.79000091552734,2.31,25.01000022888184,181.7,0.41306162,1.0381564822321812,352.19053134066405,352.19053134066405,56.09756097560975,15.245306439107821
2003-01-17,357.0,100.5500030517578,2.25,25.700000762939453,181.7,0.0,1.0041216644347268,356.5190531340664,356.5190531340664,68.01470588235297,15.93164345443256
2003-01-20,355.9,100.5500030517578,2.25,25.700000762939453,181.7,0.0,0.7566248212485973,355.96190531340665,355.96190531340665,65.37102473498231,16.422564707749757
2003-01-21,353.8,100.2300033569336,2.23,27.59000015258789,181.7,0.009588406,0.741408115135963,354.01619053134067,354.01619053134067,60.85526315789478,16.015505644653445
2003-01-22,358.5,100.2300033569336,2.23,29.01000022888184,181.7,0.0,0.7171018659875203,358.05161905313406,358.05161905313406,73.18611987381703,16.718650159603385
2003-01-23,364.7,99.86000061035156,2.2,27.530000686645508,181.7,0.463745,1.0359309346342849,364.03516190531343,364.03516190531343,77.1505376344086,19.74254289602368
2003-01-24,366.0,99.22000122070312,2.14,31.51000022888184,181.7,0.0,1.0019690789656528,365.80351619053135,365.80351619053135,72.75641025641025,23.35029358547058
2003-01-27,368.5,99.26000213623048,2.16,34.689998626708984,181.7,0.0,0.8947499660940383,368.2303516190531,368.2303516190531,81.55339805825245,26.769810175708812
